id,Date,retadj,industry
282410,30-09-75,-0.070945948,Drugs
282410,31-10-75,0.133090913,Drugs
282410,30-11-75,0.058064517,Drugs
282410,31-12-75,0.006097561,Drugs
282410,31-01-76,0.047272727,Drugs
282410,29-02-76,-0.066860467,Drugs
282410,31-03-76,0.130841121,Drugs
282410,30-04-76,-0.006170799,Drugs
282410,31-05-76,-0.008356546,Drugs
282410,30-06-76,-0.005617978,Drugs
282410,31-07-76,0.069943503,Drugs
282410,31-08-76,0.074270554,Drugs
282410,30-09-76,0.029629629,Drugs
282410,31-10-76,0.021007195,Drugs
282410,30-11-76,-0.089622639,Drugs
282410,31-12-76,0.018134715,Drugs
282410,31-01-77,-0.073791347,Drugs
282410,28-02-77,-0.005524862,Drugs
282410,31-03-77,-0.033333335,Drugs
282410,30-04-77,-0.037356321,Drugs
282410,31-05-77,-0.054054055,Drugs
282410,30-06-77,0.126984134,Drugs
282410,31-07-77,0.054647889,Drugs
282410,31-08-77,0.056451611,Drugs
282410,30-09-77,0.043256998,Drugs
282410,31-10-77,-0.025853658,Drugs
282410,30-11-77,0.078085646,Drugs
282410,31-12-77,0.056074765,Drugs
282410,31-01-78,-0.087610617,Drugs
282410,28-02-78,0.002439024,Drugs
282410,31-03-78,0.075425789,Drugs
282410,30-04-78,0.090226248,Drugs
282410,31-05-78,0.052192066,Drugs
282410,30-06-78,0.027777778,Drugs
282410,31-07-78,0.156138986,Drugs
282410,31-08-78,-0.03691275,Drugs
282410,30-09-78,-0.027874565,Drugs
282410,31-10-78,-0.083584227,Drugs
282410,30-11-78,0,Drugs
282410,31-12-78,0.062992126,Drugs
282410,31-01-79,-0.001185185,Drugs
282410,28-02-79,-0.108208954,Drugs
282410,31-03-79,0.100418411,Drugs
282410,30-04-79,-0.011406844,Drugs
282410,31-05-79,-0.027131783,Drugs
282410,30-06-79,0.087649405,Drugs
282410,31-07-79,0.036630038,Drugs
282410,31-08-79,0.056939501,Drugs
282410,30-09-79,0.033670034,Drugs
282410,31-10-79,-0.003257329,Drugs
282410,30-11-79,0.049342107,Drugs
282410,31-12-79,0.031347964,Drugs
282410,31-01-80,-0.051671732,Drugs
282410,29-02-80,-0.038709678,Drugs
282410,31-03-80,-0.016778523,Drugs
282410,30-04-80,0.103754267,Drugs
282410,31-05-80,0.062305298,Drugs
282410,30-06-80,-0.011730205,Drugs
282410,31-07-80,0.149554893,Drugs
282410,31-08-80,-0.005194805,Drugs
282410,30-09-80,0.075718015,Drugs
282410,31-10-80,-0.02815534,Drugs
282410,30-11-80,0.075376883,Drugs
282410,31-12-80,0.056074765,Drugs
282410,31-01-81,-0.021238938,Drugs
282410,28-02-81,0.088636361,Drugs
282410,31-03-81,0.002087683,Drugs
282410,30-04-81,-0.031500001,Drugs
282410,31-05-81,-0.034632035,Drugs
282410,30-06-81,0.130044848,Drugs
282410,31-07-81,-0.113333337,Drugs
282410,31-08-81,-0.058558557,Drugs
282410,30-09-81,-0.004784689,Drugs
282410,31-10-81,0.08865384,Drugs
282410,30-11-81,0.053333335,Drugs
282410,31-12-81,-0.088607594,Drugs
282410,31-01-82,0.080740735,Drugs
282410,28-02-82,-0.00862069,Drugs
282410,31-03-82,0.008695652,Drugs
282410,30-04-82,0.058965515,Drugs
282410,31-05-82,-0.053278688,Drugs
282410,30-06-82,-0.008658009,Drugs
282410,31-07-82,0.059737992,Drugs
282410,31-08-82,0.161825731,Drugs
282410,30-09-82,-0.003571429,Drugs
282410,31-10-82,0.074121863,Drugs
282410,30-11-82,0.026845638,Drugs
282410,31-12-82,0.013071896,Drugs
282410,31-01-83,0.04735484,Drugs
282410,28-02-83,-0.00619195,Drugs
282410,31-03-83,0.071651094,Drugs
282410,30-04-83,0.087209299,Drugs
282410,31-05-83,-0.067204304,Drugs
282410,30-06-83,0.109510086,Drugs
282410,31-07-83,0.015584416,Drugs
282410,31-08-83,-0.033419024,Drugs
282410,30-09-83,0.029255319,Drugs
282410,31-10-83,0.051679585,Drugs
282410,30-11-83,-0.113580249,Drugs
282410,31-12-83,0.008356546,Drugs
282410,31-01-84,-0.03038674,Drugs
282410,29-02-84,-0.031518623,Drugs
282410,31-03-84,-0.026627218,Drugs
282410,30-04-84,0.083282672,Drugs
282410,31-05-84,-0.107344635,Drugs
282410,30-06-84,0.104430377,Drugs
282410,31-07-84,0.004011462,Drugs
282410,31-08-84,0.086206898,Drugs
282410,30-09-84,-0.119047619,Drugs
282410,31-10-84,-0.004804804,Drugs
282410,30-11-84,0.003039514,Drugs
282410,31-12-84,0.012121212,Drugs
282410,31-01-85,0.138922155,Drugs
282410,28-02-85,0.013227513,Drugs
282410,31-03-85,0.107049607,Drugs
282410,30-04-85,-0.031132076,Drugs
282410,31-05-85,0.06127451,Drugs
282410,30-06-85,0.060046189,Drugs
282410,31-07-85,-0.026579522,Drugs
282410,31-08-85,0.042792793,Drugs
282410,30-09-85,-0.019438446,Drugs
282410,31-10-85,0.032599118,Drugs
282410,30-11-85,0.068669528,Drugs
282410,31-12-85,0.098393574,Drugs
282410,31-01-86,0.010603291,Drugs
282410,28-02-86,0.027272727,Drugs
282410,31-03-86,0.221238941,Drugs
282410,30-04-86,0.004869565,Drugs
282410,31-05-86,0.072463766,Drugs
282410,30-06-86,0.162162155,Drugs
282410,31-07-86,-0.061209302,Drugs
282410,31-08-86,-0.012437811,Drugs
282410,30-09-86,-0.156171292,Drugs
282410,31-10-86,0.031880599,Drugs
282410,30-11-86,0.095930234,Drugs
282410,31-12-86,-0.03183024,Drugs
282410,31-01-87,0.196383566,Drugs
282410,28-02-87,0.10804598,Drugs
282410,31-03-87,0,Drugs
282410,30-04-87,-0.004149378,Drugs
282410,31-05-87,0.006276151,Drugs
282410,30-06-87,0.037422039,Drugs
282410,31-07-87,0.014028057,Drugs
282410,31-08-87,-0.003968254,Drugs
282410,30-09-87,-0.059760958,Drugs
282410,31-10-87,-0.152542368,Drugs
282410,30-11-87,-0.133165836,Drugs
282410,31-12-87,0.118840583,Drugs
282410,31-01-88,0.015544041,Drugs
282410,29-02-88,0.06666667,Drugs
282410,31-03-88,-0.098557696,Drugs
282410,30-04-88,-0.020266667,Drugs
282410,31-05-88,0.016438356,Drugs
282410,30-06-88,-0.029649595,Drugs
282410,31-07-88,0.009444444,Drugs
282410,31-08-88,0.033240996,Drugs
282410,30-09-88,0.034852546,Drugs
282410,31-10-88,0.00103627,Drugs
282410,30-11-88,-0.041666668,Drugs
282410,31-12-88,0.046195652,Drugs
282410,31-01-89,0.024415584,Drugs
282410,28-02-89,0.043367349,Drugs
282410,31-03-89,0.070904642,Drugs
282410,30-04-89,0.015525114,Drugs
282410,31-05-89,0.072398193,Drugs
282410,30-06-89,-0.021097047,Drugs
282410,31-07-89,0.139655173,Drugs
282410,31-08-89,-0.038022812,Drugs
282410,30-09-89,0.007905139,Drugs
282410,31-10-89,0.029019607,Drugs
282410,30-11-89,0.061302681,Drugs
282410,31-12-89,-0.018050542,Drugs
282410,31-01-90,-0.03897059,Drugs
282410,28-02-90,-0.013461539,Drugs
282410,31-03-90,0.025341131,Drugs
282410,30-04-90,0.021596959,Drugs
282410,31-05-90,0.121722847,Drugs
282410,30-06-90,0.095158599,Drugs
282410,31-07-90,0.066097558,Drugs
282410,31-08-90,-0.080459774,Drugs
282410,30-09-90,-0.021875,Drugs
282410,31-10-90,0.053290736,Drugs
282410,30-11-90,0.064024389,Drugs
282410,31-12-90,0.031518623,Drugs
282410,31-01-91,-0.028666668,Drugs
282410,28-02-91,0.066091955,Drugs
282410,31-03-91,0.035040431,Drugs
282410,30-04-91,0.059895832,Drugs
282410,31-05-91,0.014814815,Drugs
282410,30-06-91,0.00729927,Drugs
282410,31-07-91,0.045893721,Drugs
282410,31-08-91,0.006960557,Drugs
282410,30-09-91,-0.006912442,Drugs
282410,31-10-91,0.097447798,Drugs
282410,30-11-91,-0.021231422,Drugs
282410,31-12-91,0.195227772,Drugs
282410,31-01-92,-0.068965517,Drugs
282410,29-02-92,-0.003913894,Drugs
282410,31-03-92,-0.041257367,Drugs
282410,30-04-92,0.086885244,Drugs
282410,31-05-92,0.009469697,Drugs
282410,30-06-92,-0.106941842,Drugs
282410,31-07-92,0.026134454,Drugs
282410,31-08-92,0.004115226,Drugs
282410,30-09-92,-0.073770493,Drugs
282410,31-10-92,0.031858407,Drugs
282410,30-11-92,0.060344826,Drugs
282410,31-12-92,-0.012195121,Drugs
282410,31-01-93,-0.089711934,Drugs
282410,28-02-93,-0.050000001,Drugs
282410,31-03-93,-0.014354067,Drugs
282410,30-04-93,0.089126214,Drugs
282410,31-05-93,-0.026905829,Drugs
282410,30-06-93,-0.055299539,Drugs
282410,31-07-93,-0.017756097,Drugs
282410,31-08-93,0.039999999,Drugs
282410,30-09-93,0.052884616,Drugs
282410,31-10-93,0.042739727,Drugs
282410,30-11-93,0.030837005,Drugs
282410,31-12-93,0.012820513,Drugs
282410,31-01-94,0.001518987,Drugs
282410,28-02-94,-0.063559324,Drugs
282410,31-03-94,-0.036199097,Drugs
282410,30-04-94,0.072863847,Drugs
282410,31-05-94,0.052863438,Drugs
282410,30-06-94,-0.029288704,Drugs
282410,31-07-94,-0.023620689,Drugs
282410,31-08-94,0.06666667,Drugs
282410,30-09-94,0.045833334,Drugs
282410,31-10-94,-0.005896415,Drugs
282410,30-11-94,0.028225806,Drugs
282410,31-12-94,0.023529412,Drugs
282410,31-01-95,0.090114944,Drugs
282410,28-02-95,0.003533569,Drugs
282410,31-03-95,0.007042253,Drugs
282410,30-04-95,0.107272729,Drugs
282410,31-05-95,0.015873017,Drugs
282410,30-06-95,0.0125,Drugs
282410,31-07-95,-0.007160494,Drugs
282410,31-08-95,-0.03125,Drugs
282410,30-09-95,0.100000001,Drugs
282410,31-10-95,-0.062521994,Drugs
282410,30-11-95,0.022012578,Drugs
282410,31-12-95,0.024615385,Drugs
282410,31-01-96,0.026066067,Drugs
282410,29-02-96,-0.01764706,Drugs
282410,31-03-96,-0.023952097,Drugs
282410,30-04-96,0.002822086,Drugs
282410,31-05-96,0.061538462,Drugs
282410,30-06-96,0.008695652,Drugs
282410,31-07-96,0.014137931,Drugs
282410,31-08-96,0.025641026,Drugs
282410,30-09-96,0.094444446,Drugs
282410,31-10-96,0.035329949,Drugs
282410,30-11-96,0.096059114,Drugs
282410,31-12-96,-0.087640449,Drugs
282410,31-01-97,0.078620687,Drugs
282410,28-02-97,0.032110091,Drugs
282410,31-03-97,-0.002222222,Drugs
282410,30-04-97,0.091670379,Drugs
282410,31-05-97,0.032786883,Drugs
282410,30-06-97,0.05952381,Drugs
282410,31-07-97,-0.015617978,Drugs
282410,31-08-97,-0.084049664,Drugs
282410,30-09-97,0.066736184,Drugs
282410,31-10-97,-0.036832843,Drugs
282410,30-11-97,0.062181447,Drugs
282410,31-12-97,0.005758157,Drugs
282410,31-01-98,0.085229009,Drugs
282410,28-02-98,0.056487203,Drugs
282410,31-03-98,0.006683375,Drugs
282410,30-04-98,-0.025062241,Drugs
282410,31-05-98,0.014529915,Drugs
282410,30-06-98,0.105307497,Drugs
282410,31-07-98,0.01890244,Drugs
282410,31-08-98,-0.075075075,Drugs
282410,30-09-98,0.128246754,Drugs
282410,31-10-98,0.085467629,Drugs
282410,30-11-98,0.021276595,Drugs
282410,31-12-98,0.020833334,Drugs
282410,31-01-99,-0.049234692,Drugs
282410,28-02-99,-0.00269179,Drugs
282410,31-03-99,0.010796221,Drugs
282410,30-04-99,0.037009347,Drugs
282410,31-05-99,-0.065891474,Drugs
282410,30-06-99,0.004149378,Drugs
282410,31-07-99,-0.049972452,Drugs
282410,31-08-99,0.010189229,Drugs
282410,30-09-99,-0.154178679,Drugs
282410,31-10-99,0.105144806,Drugs
282410,30-11-99,-0.05882353,Drugs
282410,31-12-99,-0.044407893,Drugs
282410,31-01-00,-0.098588638,Drugs
282410,29-02-00,0.013435701,Drugs
282410,31-03-00,0.066287875,Drugs
282410,30-04-00,0.097761989,Drugs
282410,31-05-00,0.058536585,Drugs
282410,30-06-00,0.095238097,Drugs
282410,31-07-00,-0.061654978,Drugs
282410,31-08-00,0.05105105,Drugs
282410,30-09-00,0.087142855,Drugs
282410,31-10-00,0.114375822,Drugs
282410,30-11-00,0.042603549,Drugs
282410,31-12-00,-0.120317824,Drugs
282410,31-01-01,-0.069935471,Drugs
282410,28-02-01,0.092064224,Drugs
282410,31-03-01,-0.036742255,Drugs
282410,30-04-01,-0.012714507,Drugs
282410,31-05-01,0.120741665,Drugs
282410,30-06-01,-0.076567903,Drugs
282410,31-07-01,0.120833337,Drugs
282410,31-08-01,-0.072588161,Drugs
282410,30-09-01,0.043259509,Drugs
282410,31-10-01,0.025843801,Drugs
282410,30-11-01,0.038127605,Drugs
282410,31-12-01,0.013636364,Drugs
282410,31-01-02,0.038744409,Drugs
282410,28-02-02,-0.019930702,Drugs
282410,31-03-02,-0.069849707,Drugs
282410,30-04-02,0.030133124,Drugs
282410,31-05-02,-0.119555153,Drugs
282410,30-06-02,-0.207368389,Drugs
282410,31-07-02,0.106108852,Drugs
282410,31-08-02,-0.033325311,Drugs
282410,30-09-02,0.009243136,Drugs
282410,31-10-02,0.042202905,Drugs
282410,30-11-02,0.045617383,Drugs
282410,31-12-02,-0.08634077,Drugs
282410,31-01-03,-0.041125026,Drugs
282410,28-02-03,-0.065582372,Drugs
282410,31-03-03,0.055867538,Drugs
282410,30-04-03,0.086812027,Drugs
282410,31-05-03,0.096480384,Drugs
282410,30-06-03,-0.017732905,Drugs
282410,31-07-03,-0.097463399,Drugs
282410,31-08-03,0.026751572,Drugs
282410,30-09-03,0.055831265,Drugs
282410,31-10-03,0.007403048,Drugs
282410,30-11-03,0.037071843,Drugs
282410,31-12-03,0.054298591,Drugs
282410,31-01-04,-0.070278898,Drugs
282410,29-02-04,-0.006499595,Drugs
282410,31-03-04,-0.039719645,Drugs
282410,30-04-04,0.077372313,Drugs
282410,31-05-04,-0.004019173,Drugs
282410,30-06-04,-0.010919699,Drugs
282410,31-07-04,-0.028213933,Drugs
282410,31-08-04,0.059466332,Drugs
282410,30-09-04,0.016071048,Drugs
282410,31-10-04,0.012511814,Drugs
282410,30-11-04,-0.015716678,Drugs
282410,31-12-04,0.111773178,Drugs
282410,31-01-05,-0.029367654,Drugs
282410,28-02-05,0.021546006,Drugs
282410,31-03-05,0.013698569,Drugs
282410,30-04-05,0.06038183,Drugs
282410,31-05-05,-0.018714365,Drugs
282410,30-06-05,0.015961787,Drugs
282410,31-07-05,-0.042950362,Drugs
282410,31-08-05,-0.032168131,Drugs
282410,30-09-05,-0.060491901,Drugs
282410,31-10-05,0.021815984,Drugs
282410,30-11-05,-0.124041818,Drugs
282410,31-12-05,0.045611277,Drugs
282410,31-01-06,0.101318821,Drugs
282410,28-02-06,0.023870191,Drugs
282410,31-03-06,-0.038705274,Drugs
282410,30-04-06,0.013303518,Drugs
282410,31-05-06,-0.000935913,Drugs
282410,30-06-06,0.021311471,Drugs
282410,31-07-06,0.102155462,Drugs
282410,31-08-06,0.019468293,Drugs
282410,30-09-06,-0.002874731,Drugs
282410,31-10-06,-0.015547839,Drugs
282410,30-11-06,-0.017890939,Drugs
282410,31-12-06,0.043934833,Drugs
282410,31-01-07,0.094128534,Drugs
282410,28-02-07,0.030566018,Drugs
282410,31-03-07,0.021603813,Drugs
282410,30-04-07,0.020519707,Drugs
282410,31-05-07,-0.004768641,Drugs
282410,30-06-07,-0.049689427,Drugs
282410,31-07-07,-0.047338948,Drugs
282410,31-08-07,0.024067888,Drugs
282410,30-09-07,0.032941613,Drugs
282410,31-10-07,0.024710929,Drugs
282410,30-11-07,0.05291101,Drugs
282410,31-12-07,-0.023648007,Drugs
282410,31-01-08,0.006322329,Drugs
282410,29-02-08,-0.046813831,Drugs
282410,31-03-08,0.029878661,Drugs
282410,30-04-08,-0.036990054,Drugs
282410,31-05-08,0.068246417,Drugs
282410,30-06-08,-0.059982207,Drugs
282410,31-07-08,0.070417196,Drugs
282410,31-08-08,0.019346826,Drugs
282410,30-09-08,0.002611902,Drugs
282410,31-10-08,-0.035949986,Drugs
282410,30-11-08,-0.050045367,Drugs
282410,31-12-08,0.01870585,Drugs
282410,31-01-09,0.045531191,Drugs
282410,28-02-09,-0.146103874,Drugs
282410,31-03-09,0.007604576,Drugs
282410,30-04-09,-0.114255808,Drugs
282410,31-05-09,0.07670258,Drugs
282410,30-06-09,0.043941401,Drugs
282410,31-07-09,-0.035076514,Drugs
282410,31-08-09,0.005334471,Drugs
282410,30-09-09,0.093743131,Drugs
282410,31-10-09,0.030321375,Drugs
282410,30-11-09,0.077516355,Drugs
282410,31-12-09,-0.009175995,Drugs
282410,31-01-10,-0.012039322,Drugs
282410,28-02-10,0.025311677,Drugs
282410,31-03-10,-0.02947676,Drugs
282410,30-04-10,-0.020501148,Drugs
282410,31-05-10,-0.070367448,Drugs
282410,30-06-10,-0.016400391,Drugs
282410,31-07-10,0.058572106,Drugs
282410,31-08-10,0.005297439,Drugs
282410,30-09-10,0.058775872,Drugs
282410,31-10-10,-0.009188399,Drugs
282410,30-11-10,-0.093725674,Drugs
282410,31-12-10,0.030101087,Drugs
282410,31-01-11,-0.048215404,Drugs
282410,28-02-11,0.065101832,Drugs
282410,31-03-11,0.019750535,Drugs
282410,30-04-11,0.070744172,Drugs
282410,31-05-11,0.00403534,Drugs
282410,30-06-11,0.007081319,Drugs
282410,31-07-11,-0.015583415,Drugs
282410,31-08-11,0.023187814,Drugs
282410,30-09-11,-0.026090249,Drugs
282410,31-10-11,0.062768862,Drugs
282410,30-11-11,0.012622987,Drugs
282410,31-12-11,0.030797439,Drugs
282410,31-01-12,-0.028454527,Drugs
282410,29-02-12,0.045429345,Drugs
282410,31-03-12,0.082670912,Drugs
282410,30-04-12,0.020884328,Drugs
282410,31-05-12,-0.004350636,Drugs
282410,30-06-12,0.043372717,Drugs
282410,31-07-12,0.036451004,Drugs
282410,31-08-12,-0.011612074,Drugs
282410,30-09-12,0.046078678,Drugs
282410,31-10-12,-0.037193663,Drugs
282410,30-11-12,-0.007633588,Drugs
282410,31-12-12,0.007692308,Drugs
282410,31-01-13,0.088529862,Drugs
282410,28-02-13,-0.002656439,Drugs
282410,31-03-13,0.04527963,Drugs
282410,30-04-13,0.049263831,Drugs
282410,31-05-13,-0.006771398,Drugs
282410,30-06-13,-0.048813667,Drugs
282410,31-07-13,0.054185778,Drugs
282410,31-08-13,-0.090090066,Drugs
282410,30-09-13,-0.004200516,Drugs
282410,31-10-13,0.105453476,Drugs
282410,30-11-13,0.044870026,Drugs
282410,31-12-13,0.003665965,Drugs
282410,31-01-14,-0.037829425,Drugs
282410,28-02-14,0.08510635,Drugs
282410,31-03-14,-0.031925604,Drugs
282410,30-04-14,0.011685364,Drugs
282410,31-05-14,0.032782566,Drugs
282410,30-06-14,0.02224452,Drugs
282410,31-07-14,0.03520776,Drugs
282410,31-08-14,0.002849068,Drugs
282410,30-09-14,-0.015388293,Drugs
282410,31-10-14,0.053378217,Drugs
282410,30-11-14,0.021105716,Drugs
282410,31-12-14,0.011458147,Drugs
282410,31-01-15,-0.000444295,Drugs
282410,28-02-15,0.058311008,Drugs
282410,31-03-15,-0.021954764,Drugs
282410,30-04-15,0.007122735,Drugs
282410,31-05-15,0.046962526,Drugs
282410,30-06-15,0.009876613,Drugs
282410,31-07-15,0.037693493,Drugs
282410,31-08-15,-0.106529847,Drugs
282410,30-09-15,-0.111945234,Drugs
282410,31-10-15,0.119840823,Drugs
282410,30-11-15,0.002678548,Drugs
282410,31-12-15,-0.000222581,Drugs
282410,31-01-16,-0.151413977,Drugs
282410,29-02-16,0.023513956,Drugs
282410,31-03-16,0.079762518,Drugs
282410,30-04-16,-0.063829795,Drugs
282410,31-05-16,0.018766055,Drugs
282410,30-06-16,-0.008074683,Drugs
282410,31-07-16,0.145001233,Drugs
282410,31-08-16,-0.061005577,Drugs
282410,30-09-16,0.006425522,Drugs
282410,31-10-16,-0.065973021,Drugs
282410,30-11-16,-0.029816562,Drugs
282410,31-12-16,0.008930921,Drugs
282410,31-01-17,0.094376482,Drugs
282410,28-02-17,0.079243511,Drugs
282410,31-03-17,-0.01486251,Drugs
282410,30-04-17,-0.011371324,Drugs
282410,31-05-17,0.04628782,Drugs
282410,30-06-17,0.064607985,Drugs
282410,31-07-17,0.017177528,Drugs
282410,31-08-17,0.035786871,Drugs
282410,30-09-17,0.04750691,Drugs
282410,31-10-17,0.021270594,Drugs
282410,30-11-17,0.039461542,Drugs
282410,31-12-17,0.012417966,Drugs
282410,31-01-18,0.094094977,Drugs
282410,28-02-18,-0.029440122,Drugs
282410,31-03-18,-0.006796016,Drugs
282410,30-04-18,-0.02520022,Drugs
282410,31-05-18,0.058489554,Drugs
282410,30-06-18,-0.00877616,Drugs
282410,31-07-18,0.079193294,Drugs
282410,31-08-18,0.019835144,Drugs
282410,30-09-18,0.097546451,Drugs
282410,31-10-18,-0.056433998,Drugs
282410,30-11-18,0.074122429,Drugs
282410,31-12-18,-0.023227565,Drugs
282410,31-01-19,0.013410777,Drugs
282410,28-02-19,0.063579053,Drugs
282410,31-03-19,0.029889198,Drugs
